PartitionKey,RowKey,Longitude,Latitude
"New Delhi 110045, Delhi, India","palam, dwarka flyover, delhi cantonment, raj nagar i, new delhi, dwarka tehsil, south west delhi district, delhi, 110045, india",77.095,28.594
"New Delhi 110045, Delhi, India","पालम, dwarka flyover, delhi cantonment, raj nagar i, new delhi, dwarka tehsil, south west delhi district, delhi, 110045, india",77.095,28.594
"New Delhi 110045, Delhi, India","पालम, dwarka tehsil, south west delhi district, delhi, 110045, india",77.095,28.594
"New Delhi 110053, Delhi, India","bhajanpura, seelam pur tehsil, north east delhi, delhi, 110053, india",77.262,28.677
"New Delhi 110053, Delhi, India","bhajanpura, wazirabad road, बृजपुरी, yamuna vihar, seelam pur tehsil, north east delhi, delhi, 110053, india",77.262,28.677
"New Delhi 110055, Delhi, India","karol bagh tehsil, central delhi district, delhi, 110055, india",77.211,28.653
"New Delhi 110055, Delhi, India","पहाड़गंज, karol bagh tehsil, central delhi district, delhi, 110055, india",77.211,28.653
"New Delhi 110060, Delhi, India","110060, rajendra nagar, patel nagar tehsil, west delhi district, delhi, india",77.187,28.638
"New Delhi 110062, Delhi, India","sangam vihar, kalkaji tehsil, south east delhi district, दिल्ली, 110080, भारत",77.237,28.514
"New Delhi 110062, Delhi, India","sangam vihar, kalkaji tehsil, south east delhi, delhi, 110080, india",77.237,28.514
"New Delhi 110080, Delhi, India","khanpur point, tigri jj colony, saket tehsil, south delhi district, delhi, 110062, india",77.245,28.493
"New Delhi 110080, Delhi, India","sangam vihar, kalkaji tehsil, south east delhi district, delhi, 110080, india",77.245,28.493
"New Delhi 110081, Delhi, India","ghevra, nh9, kanjhawalan tehsil, north west delhi, delhi, 110081, india",76.975,28.782
"New Delhi 110084, Delhi, India","burari, central delhi, delhi, 110084, india",77.194,28.765
"New Delhi 110086, Delhi, India","110086, rohini tehsil, north west delhi district, delhi, india",77.068,28.704
"New Delhi 110086, Delhi, India","sultanpuri, rohini tehsil, north west delhi district, delhi, 110086, india",77.068,28.704
"New Delhi 110086, Delhi, India","sultanpuri, rohini tehsil, north west delhi, delhi, 110086, india",77.068,28.704
"New Delhi 110088, Delhi, India","shalimar bagh, new delhi district, saraswati vihar tehsil, north west delhi district, delhi, 110088, india",77.16,28.71
"New Delhi 110088, Delhi, India","shalimar bagh, new delhi, saraswati vihar tehsil, north west delhi district, delhi, 110088, india",77.16,28.71
"New Delhi 110090, Delhi, India","sonia vihar, karawal nagar tehsil, north east delhi district, delhi, 110094, india",77.264,28.723
"New Delhi 110090, Delhi, India","sonia vihar, karawal nagar tehsil, north east delhi, delhi, 110094, india",77.246,28.718
"New Delhi 110091, Delhi, India","dallupura, dallupura marg, dallupura village, vasundhara enclave, mayur vihar tehsil, east delhi district, delhi, 110096, india",77.308,28.611
"New Delhi 110091, Delhi, India","iti khichripur, kotla road, patparganj, pocket 5, mayur vihar tehsil, east delhi district, दिल्ली, 110091, भारत",77.315,28.62
"New Delhi 110091, Delhi, India","kalyan puri, kalyanpuri, mayur vihar tehsil, east delhi district, delhi, 110096, india",77.308,28.611
"New Delhi 110091, Delhi, India","mayur vihar, mayur vihar tehsil, east delhi district, delhi, 110091, india",77.315,28.62
"New Delhi 110091, Delhi, India","west vinod nagar, vinod nagar, preet vihar tehsil, east delhi district, delhi, 110091, india",77.308,28.611
"New Delhi 110092, Delhi, India","laxmi nagar, preet vihar tehsil, east delhi district, delhi, 110031, india",77.317,28.652
"New Delhi 110092, Delhi, India","laxmi nagar, vikas marg, vir savarkar block, shakarpur, gandhi nagar tehsil, east delhi district, delhi, 110051, india",77.274,28.631
"New Delhi 110092, Delhi, India","laxmi nagar, विकास मार्ग, shakarpur, gandhi nagar tehsil, east delhi district, delhi, 110031, india",77.317,28.652
"New Delhi 110092, Delhi, India","laxmi nagar, विकास मार्ग, shakarpur, gandhi nagar tehsil, east delhi, delhi, 110031, india",77.317,28.652
"New Delhi 110092, Delhi, India","ramesh park, geeta colony road, new lahore mohalla, लक्ष्मी नगर, preet vihar tehsil, east delhi, delhi, 110031, india",77.317,28.652
"New Delhi 110092, Delhi, India","ramesh park, लक्ष्मी नगर, preet vihar tehsil, east delhi, delhi, 110031, india",77.317,28.652
"New Delhi 110092, Delhi, India","shakarpur police station, geeta colony road, new lahore mohalla, laxmi nagar, preet vihar tehsil, east delhi district, delhi, 110031, india",77.274,28.631
"New Delhi 110095, Delhi, India","dilshad garden, vivek vihar tehsil, shahdara, delhi, 110095, india",77.32,28.683
"New Delhi 110095, Delhi, India","g.t.b hospital, gtb hospital, g.t.b road, vivek vihar tehsil, shahdara district, delhi, 110095, india",77.32,28.683
"New Delhi 110095, Delhi, India","new seemapuri road, दिलशाद बगीचा, vivek vihar tehsil, shahdara, delhi, 110095, india",77.32,28.683
"New Delhi 110095, Delhi, India","vivek vihar, vivek vihar tehsil, shahdara district, delhi, 110095, india",77.32,28.683
"New Delhi 110095, Delhi, India","vivek vihar, vivek vihar tehsil, shahdara, delhi, 110095, india",77.32,28.683
"New Delhi 110096, Delhi, India","dallupura marg, dallupura village, vasundhara enclave, mayur vihar tehsil, east delhi, delhi, 110096, india",77.328,28.61
"New Delhi 110099, Delhi, India","mangolpuri colony, rohini tehsil, north west delhi district, delhi, 110083, india",77.083,28.708
"New Delhi Colony, Shastri Nagar, Dhanbad, Jharkhand 826001, India","r.c. hazra memeorial hospital, mdr059, new delhi colony, dhanbad, dhanbad-cum-kenduadih-cum-jagata, धनबाद, jharkhand, 826001, india",86.404,23.783
"New Delhi, Delhi, India",delhi,77.219,28.632
"New Delhi, Delhi, India","delhi cantonment, new delhi district, delhi, india",77.219,28.632
"New Delhi, Delhi, India","delhi cantonment, new delhi, delhi, 110010, india",77.219,28.632
"New Delhi, Delhi, India","delhi cantonment, new delhi, delhi, india",77.219,28.632
"New Delhi, Delhi, India","delhi cantonment, दिल्ली छावनी, new delhi, delhi, 110010, india",77.219,28.632
"New Delhi, Delhi, India","delhi cantonment, दिल्ली छावनी, new delhi, delhi, india",77.219,28.632
"New Delhi, Delhi, India","delhi,",77.219,28.632
"New Delhi, Delhi, India","delhi, delhi, india",77.219,28.632
"New Delhi, Delhi, India","delhi, india",77.219,28.632
"New Delhi, Delhi, India","delhi,india",77.219,28.632
"New Delhi, Delhi, India","delhi,newdelhi india",77.219,28.632
"New Delhi, Delhi, India",dellhi,77.219,28.632
"New Delhi, Delhi, India","naraina, delhi cantonment, new delhi, delhi, india",77.219,28.632
"New Delhi, Delhi, India",new,77.219,28.632
"New Delhi, Delhi, India",new delhi,77.219,28.632
"New Delhi, Delhi, India",new delhi dl new delhi,77.219,28.632
"New Delhi, Delhi, India",new delhi new delhi dl,77.219,28.632
"New Delhi, Delhi, India","new delhi,",77.219,28.632
"New Delhi, Delhi, India","new delhi, delhi, india",77.219,28.632
"New Delhi, Delhi, India","new delhi, in, india",77.219,28.632
"New Delhi, Delhi, India","new delhi, india",77.219,28.632
"New Delhi, Delhi, India","new delhi,delhi,india",77.219,28.632
"New Delhi, Delhi, India","new delhi,india",77.219,28.632
"New Delhi, Delhi, India","new delhi,new delhi dl",77.219,28.632
"New Delhi, Delhi, India","newdelhi,delhi,india",77.219,28.632
"New Delhi, Delhi, India",newdelhidelhiindia,77.209,28.614
"New England, Chard, United Kingdom","somerset, england, united kingdom",-2.957,50.889
"New Friends Colony East, New Friends Colony New Delhi, Delhi, India","new friends colony, defence colony tehsil, south east delhi, delhi, india",77.264,28.566
"New Haven, CT, United States",new haven new haven ct,-72.924,41.308
"New Haven, CT, United States","new haven, connecticut, us, united states",-72.924,41.308
"New Haven, CT, United States","new haven, south central connecticut planning region, connecticut, united states",-72.924,41.308
"New Haven, CT, United States","new haven, south central connecticut planning region, united states",-72.924,41.308
"New Haven, CT, United States","new haven, us, united states",-72.924,41.308
"New Haven, CT, United States","yale new haven hospital,new haven ct",-72.924,41.308
"New Hempstead, NY, United States","hempstead, new york, us, united states",-74.055,41.143
"New Houses, Sojitra, Gujarat, India",house6,72.716,22.538
"New Houses, Sojitra, Gujarat, India",house7,72.716,22.538
"New Hyde Park, NY, United States","hyde park, new york, us, united states",-73.688,40.735
"New Jalpaiguri Railway Station Area, Siliguri, West Bengal, India","new jalpaiguri, siliguri, rajganj, jalpaiguri district, west bengal, india",88.445,26.682
"New Jersey, United States","thecollegeofnewjersey,nj,unitedstates",-74.671,40.206
"New Judges Colony, Surat, Gujarat, India","surat new civil hospital,surat gj",72.821,21.196
"New Kartar Nagar, Ludhiana, Punjab, India",new kartar nagar ludhiana,75.856,30.882
"New Kent, VA, United States","new kent, virginia, us, united states",-77.052,37.551
"New Kingston, NY, United States","kingston, new york, us, united states",-74.681,42.235
"New Lahore Colony, Geeta Colony New Delhi, Delhi, India",paf colony lahore,77.272,28.645
"New Lexington, OH, United States","new lexington, ohio, us, united states",-82.209,39.713
"New Liberty, KY, United States","new, owen county, kentucky, united states",-84.843,38.61
"New London, CT 06320, United States","new london, southeastern connecticut planning region, connecticut, 06320, united states",-72.105,41.351
"New London, CT, United States","new london, connecticut, us, united states",-72.1,41.355
"New Milford, CT, United States","new milford, western connecticut planning region, connecticut, united states",-73.409,41.577
"New Milton, United Kingdom","newmilton,unitedkingdom",-1.671,50.759
"New No. 111, 52, 1st Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India","fortis malar hospital, ps road, gandhinagar, cmwssb division 175, zone 13 adyar, chennai, chennai district, tamil nadu, 600001, india",80.259,13.01
"New Orleans Lakefront Airport, 6001 Stars and Stripes Blvd Suite 204, New Orleans, LA 70126, USA","new orleans lakefront airport, seabrook bridge, camp leroy johnson, новый орлеан, orleans parish, луизиана, 70126, соединённые штаты америки",-90.025,30.041
"New Orleans, LA, United States","new orleans, la, usa",-90.075,29.952
"New Orleans, LA, United States","new orleans, louisiana, us, united states",-90.075,29.952
"New Plymouth, New Zealand","new plymouth, new plymouth district, taranaki, 4310, new zealand",174.072,-39.057
"New Raymer, CO, United States","raymer, colorado, us, united states",-103.817,40.743
"New Rd, Race Course, Dehradun, Uttarakhand 248001, India","government doon hospital, amritkaur road, dehradun, dehradun district, uttarakhand, 248001, india",78.042,30.32
"New Richmond, OH, United States","new richmond, ohio, us, united states",-84.28,38.952
"New Rochelle, NY, United States","new rochelle, new york, us, united states",-73.782,40.912
"New Rochelle, NY, United States","new rochelle, us, united states",-73.782,40.912
"New Town, Rajarhat Rajarhat, West Bengal, India",new town wb kestopur,88.476,22.591
"New Town, Tiroda, Maharashtra, India","tiroda town, tiroda taluka, gondiya district, maharashtra, india",79.926,21.41
"New Ulm, MN, United States","new ulm, minnesota, us, united states",-94.457,44.313
"New Washington, OH, United States","new washington, ohio, us, united states",-82.854,40.962
"New York, NY, USA","нью-йорк, сполучені штати америки",-74.006,40.713
"New York, NY, USA",纽约,-74.006,40.713
"New York, NY, United States","city of new york, new york, united states",-74.007,40.713
"New York, NY, United States",new york,-74.007,40.713
"New York, NY, United States","new york city, usa",-74.007,40.713
"New York, NY, United States","new york, new york, us, united states",-74.007,40.713
"New York, NY, United States","new york, ny, usa",-74.007,40.713
"New York, NY, United States","new york, united states",-74.007,40.713
"New York, NY, United States","new york, us, united states",-74.007,40.713
"New York, NY, United States","new york, usa",-74.007,40.713
"New York, NY, United States","new york,new york ny",-74.007,40.713
"New York, NY, United States","new york,usa",-74.007,40.713
"New York, NY, United States","newyork,ny,unitedstates",-74.007,40.713
"New York, NY, United States","newyork,usa",-74.007,40.713
"New York, USA",纽约州,-74.218,43.299
"New York, United States","longislandcity,ny,unitedstates",-75.702,42.997
"New Zealand, New Zealand",new zealand,174.776,-41.285
"Newai, Rajasthan, India","niwai tehsil, tonk, rajasthan, india",75.928,26.36
"Newark, DE, United States","newark, new castle county, delaware, united states",-75.754,39.682
"Newark, DE, United States","newark, us, united states",-75.754,39.682
"Newark, MO, United States","newark, missouri, us, united states",-91.974,39.993
"Newark, NJ, United States","newark, essex county, new jersey, united states",-74.174,40.732
"Newark, NJ, United States","newark, new jersey, us, united states",-74.174,40.732
"Newark, NJ, United States","newark, nj, usa",-74.174,40.732
"Newark, OH, United States","newark, ohio, us, united states",-82.406,40.057
"Newburgh Town, NY, United States","newburgh town, ny, united states",-74.063,41.522
"Newburgh Town, NY, United States","newburgh, new york, us, united states",-74.063,41.522
"Newburgh Town, NY, United States",orangi town karachi,-74.063,41.522
"Newburyport, MA 01950, United States","newburyport, essex county, massachusetts, 01950, united states",-70.877,42.812
"Newburyport, MA, United States","newburyport, massachusetts, us, united states",-70.877,42.81
"Newcastle upon Tyne, United Kingdom","newcastle upon tyne, england, gb, united kingdom",-1.613,54.978
"Newcastle upon Tyne, United Kingdom","newcastle upon tyne,newcastle upon tyne england",-1.613,54.978
"Newcastle, NSW, 2283, Australia","rathmines, newcastle-maitland, lake macquarie city council, new south wales, 2283, australia",151.594,-33.054
"Newcastle, NSW, Australia","newcastle, australia",151.78,-32.927
"Newport Beach, CA, United States","newport beach, ca, usa",-117.873,33.609
"Newport Beach, CA, United States","newport beach, california, us, united states",-117.873,33.609
"Newport Beach, CA, United States","newport beach, us, united states",-117.873,33.609
"Newport, KY, United States","newport, kentucky, us, united states",-84.496,39.092
"Newport, RI, United States","newport, rhode island, us, united states",-71.308,41.496
"Newton Abbot, United Kingdom",newton abbot england newton abbot,-3.609,50.532
"Newton, IL, United States","newton, illinois, us, united states",-88.161,38.991
"Newton, KS, United States","newton, kansas, us, united states",-97.345,38.044
"Newton, MA, United States","newton, massachusetts, us, united states",-71.212,42.338
"Newton, MA, United States","newton, us, united states",-71.212,42.338
"Newton, NC, United States","newton, north carolina, us, united states",-81.225,35.66
"Newton, NH, United States","newton, new hampshire, us, united states",-71.034,42.869
"Newton, NJ, United States","newton, new jersey, us, united states",-74.752,41.058
"Ney, OH, United States","ney, ohio, us, united states",-84.522,41.381
"Neyyattinkara 695502, Kerala, India","parassala, neyyattinkara, thiruvananthapuram district, kerala, 695502, india",77.156,8.342
"Neyyattinkara 695502, Kerala, India","പാറശ്ശാല, neyyattinkara, തിരുവനന്തപുരം ജില്ല, kerala, 695502, india",77.156,8.342
"Neyyattinkara 695504, Kerala, India","காரக்கோணம், neyyattinkara, திருவனந்தபுரம் மாவட்டம், kerala, 695504, india",77.175,8.416
"Neyyattinkara 695504, Kerala, India","കാരക്കോണം, neyyattinkara, തിരുവനന്തപുരം ജില്ല, kerala, 695504, india",77.19,8.438
"Ngazun, Myanmar (Burma)","ငါန်းဇွန်, မြင်းခြံခရိုင်, မန္တလေးတိုင်း, မြန်မာ",95.691,21.893
